,Zipcode,Stats,SEX,Below poverty level,Percent below poverty level,Total
1577,61006,Estimate,Male,94.0,12.9,729.0
1578,61006,Margin of Error,Female,132.0,15.5,129.0
1579,61006,Margin of Error,Male,56.0,7.7,101.0
1580,61007,Estimate,Female,0.0,0.0,144.0
1581,61007,Estimate,Male,4.0,2.1,188.0
1582,61007,Margin of Error,Female,12.0,20.0,56.0
1583,61007,Margin of Error,Male,5.0,3.0,77.0
1584,61008,Estimate,Female,2224.0,12.8,17366.0
1585,61008,Estimate,Male,1436.0,8.6,16656.0
1586,61008,Margin of Error,Female,587.0,3.3,550.0
1587,61008,Margin of Error,Male,410.0,2.5,546.0
1588,61010,Estimate,Female,295.0,7.8,3799.0
1589,61010,Estimate,Male,225.0,6.8,3323.0
1590,61010,Margin of Error,Female,129.0,3.3,263.0
1591,61010,Margin of Error,Male,142.0,4.1,259.0
1592,61011,Estimate,Female,3.0,0.3,1188.0
1593,61011,Estimate,Male,0.0,0.0,1120.0
1594,61011,Margin of Error,Female,4.0,0.4,260.0
1595,61011,Margin of Error,Male,12.0,2.9,240.0
1596,61012,Estimate,Female,112.0,9.6,1171.0
1597,61012,Estimate,Male,72.0,5.1,1418.0
1598,61012,Margin of Error,Female,76.0,6.3,232.0
1599,61012,Margin of Error,Male,61.0,4.3,259.0
1600,61013,Estimate,Female,20.0,9.3,214.0
1601,61013,Estimate,Male,14.0,7.1,196.0
1602,61013,Margin of Error,Female,16.0,8.1,55.0
1603,61013,Margin of Error,Male,12.0,6.3,43.0
1604,61014,Estimate,Female,93.0,17.7,524.0
1605,61014,Estimate,Male,56.0,9.0,621.0
1606,61014,Margin of Error,Female,79.0,14.1,116.0
1607,61014,Margin of Error,Male,47.0,6.9,166.0
1608,61015,Estimate,Female,5.0,0.9,541.0
1609,61015,Estimate,Male,0.0,0.0,403.0
1610,61015,Margin of Error,Female,9.0,1.7,207.0
1611,61015,Margin of Error,Male,12.0,7.7,160.0
1612,61016,Estimate,Female,169.0,6.7,2515.0
1613,61016,Estimate,Male,151.0,6.3,2392.0
1614,61016,Margin of Error,Female,79.0,3.3,376.0
1615,61016,Margin of Error,Male,98.0,4.0,266.0
1616,61018,Estimate,Female,34.0,6.6,513.0
1617,61018,Estimate,Male,38.0,7.3,524.0
1618,61018,Margin of Error,Female,23.0,4.5,94.0
1619,61018,Margin of Error,Male,35.0,6.4,132.0
1620,61019,Estimate,Female,88.0,5.7,1557.0
1621,61019,Estimate,Male,62.0,4.2,1483.0
1622,61019,Margin of Error,Female,50.0,3.2,271.0
1623,61019,Margin of Error,Male,47.0,3.2,256.0
1624,61020,Estimate,Female,163.0,11.1,1475.0
1625,61020,Estimate,Male,237.0,15.8,1496.0
1626,61020,Margin of Error,Female,72.0,4.9,151.0
1627,61020,Margin of Error,Male,109.0,6.8,156.0
1628,61021,Estimate,Female,1276.0,12.9,9897.0
1629,61021,Estimate,Male,1142.0,12.2,9390.0
1630,61021,Margin of Error,Female,313.0,3.2,308.0
1631,61021,Margin of Error,Male,298.0,3.2,372.0
1632,61024,Estimate,Female,51.0,4.5,1126.0
1633,61024,Estimate,Male,48.0,3.9,1241.0
1634,61024,Margin of Error,Female,28.0,2.5,203.0
1635,61024,Margin of Error,Male,24.0,2.0,231.0
1636,61025,Estimate,Female,311.0,14.8,2097.0
1637,61025,Estimate,Male,213.0,8.6,2488.0
1638,61025,Margin of Error,Female,128.0,6.1,191.0
1639,61025,Margin of Error,Male,89.0,3.8,193.0
1640,61027,Estimate,Female,0.0,0.0,24.0
1641,61027,Estimate,Male,0.0,0.0,60.0
1642,61027,Margin of Error,Female,12.0,60.5,36.0
1643,61027,Margin of Error,Male,12.0,38.3,78.0
1644,61028,Estimate,Female,113.0,12.5,901.0
1645,61028,Estimate,Male,49.0,5.6,874.0
1646,61028,Margin of Error,Female,53.0,5.5,138.0
1647,61028,Margin of Error,Male,28.0,3.0,130.0
1648,61030,Estimate,Female,127.0,10.6,1200.0
1649,61030,Estimate,Male,49.0,4.7,1046.0
1650,61030,Margin of Error,Female,56.0,4.7,227.0
1651,61030,Margin of Error,Male,29.0,2.8,149.0
1652,61031,Estimate,Female,66.0,8.3,792.0
1653,61031,Estimate,Male,57.0,7.6,754.0
1654,61031,Margin of Error,Female,35.0,4.6,204.0
1655,61031,Margin of Error,Male,35.0,4.2,155.0
1656,61032,Estimate,Female,2988.0,19.5,15291.0
1657,61032,Estimate,Male,2469.0,18.3,13486.0
1658,61032,Margin of Error,Female,477.0,3.1,304.0
1659,61032,Margin of Error,Male,475.0,3.3,453.0
1660,61036,Estimate,Female,196.0,5.8,3369.0
1661,61036,Estimate,Male,140.0,4.4,3210.0
1662,61036,Margin of Error,Female,115.0,3.4,213.0
1663,61036,Margin of Error,Male,102.0,3.1,231.0
1664,61037,Estimate,Female,0.0,0.0,51.0
1665,61037,Estimate,Male,0.0,0.0,46.0
1666,61037,Margin of Error,Female,12.0,41.5,36.0
1667,61037,Margin of Error,Male,12.0,43.7,45.0
1668,61038,Estimate,Female,62.0,16.1,386.0
1669,61038,Estimate,Male,15.0,3.1,483.0
1670,61038,Margin of Error,Female,72.0,17.7,144.0
1671,61038,Margin of Error,Male,26.0,5.6,193.0
1672,61039,Estimate,Female,27.0,6.4,421.0
1673,61039,Estimate,Male,49.0,10.0,489.0
1674,61039,Margin of Error,Female,17.0,4.3,99.0
1675,61039,Margin of Error,Male,48.0,9.3,149.0
1676,61041,Estimate,Female,188.0,26.4,712.0
1677,61041,Estimate,Male,90.0,14.2,633.0
1678,61041,Margin of Error,Female,92.0,11.9,127.0
1679,61041,Margin of Error,Male,44.0,7.2,140.0
1680,61042,Estimate,Female,51.0,17.2,297.0
1681,61042,Estimate,Male,86.0,23.8,362.0
1682,61042,Margin of Error,Female,31.0,10.6,81.0
1683,61042,Margin of Error,Male,66.0,15.2,99.0
1684,61043,Estimate,Female,24.0,40.0,60.0
1685,61043,Estimate,Male,13.0,24.1,54.0
1686,61043,Margin of Error,Female,32.0,36.0,38.0
1687,61043,Margin of Error,Male,19.0,28.7,28.0
1688,61044,Estimate,Female,5.0,8.1,62.0
1689,61044,Estimate,Male,14.0,15.4,91.0
1690,61044,Margin of Error,Female,7.0,13.6,39.0
1691,61044,Margin of Error,Male,15.0,17.5,39.0
1692,61046,Estimate,Female,149.0,12.8,1165.0
1693,61046,Estimate,Male,83.0,7.2,1156.0
1694,61046,Margin of Error,Female,63.0,5.2,134.0
1695,61046,Margin of Error,Male,34.0,3.0,148.0
1696,61047,Estimate,Female,110.0,13.0,849.0
1697,61047,Estimate,Male,66.0,7.4,897.0
1698,61047,Margin of Error,Female,56.0,6.6,154.0
1699,61047,Margin of Error,Male,29.0,3.5,157.0
1700,61048,Estimate,Female,90.0,5.1,1748.0
1701,61048,Estimate,Male,146.0,7.5,1935.0
1702,61048,Margin of Error,Female,49.0,2.7,125.0
1703,61048,Margin of Error,Male,62.0,3.2,124.0
1704,61049,Estimate,Female,41.0,12.5,328.0
1705,61049,Estimate,Male,47.0,12.6,372.0
1706,61049,Margin of Error,Female,31.0,10.0,100.0
1707,61049,Margin of Error,Male,48.0,12.8,156.0
1708,61050,Estimate,Female,0.0,0.0,156.0
1709,61050,Estimate,Male,0.0,0.0,173.0
1710,61050,Margin of Error,Female,12.0,18.7,67.0
1711,61050,Margin of Error,Male,12.0,17.0,87.0
1712,61051,Estimate,Female,122.0,17.9,681.0
1713,61051,Estimate,Male,89.0,11.2,796.0
1714,61051,Margin of Error,Female,79.0,9.5,122.0
1715,61051,Margin of Error,Male,47.0,5.4,132.0
1716,61052,Estimate,Female,3.0,0.7,447.0
1717,61052,Estimate,Male,3.0,0.7,425.0
1718,61052,Margin of Error,Female,4.0,0.9,108.0
1719,61052,Margin of Error,Male,6.0,1.3,82.0
1720,61053,Estimate,Female,133.0,10.4,1273.0
1721,61053,Estimate,Male,153.0,12.9,1184.0
1722,61053,Margin of Error,Female,57.0,4.4,131.0
1723,61053,Margin of Error,Male,88.0,6.7,128.0
1724,61054,Estimate,Female,546.0,29.5,1852.0
1725,61054,Estimate,Male,324.0,19.7,1644.0
1726,61054,Margin of Error,Female,197.0,9.7,208.0
1727,61054,Margin of Error,Male,143.0,9.3,231.0
1728,61057,Estimate,Female,0.0,0.0,41.0
1729,61057,Estimate,Male,0.0,0.0,20.0
1730,61057,Margin of Error,Female,12.0,46.3,46.0
1731,61057,Margin of Error,Male,12.0,66.3,20.0
1732,61059,Estimate,Female,9.0,8.7,103.0
1733,61059,Estimate,Male,3.0,2.2,134.0
1734,61059,Margin of Error,Female,10.0,9.7,56.0
1735,61059,Margin of Error,Male,4.0,3.1,63.0
1736,61060,Estimate,Female,54.0,8.5,638.0
1737,61060,Estimate,Male,31.0,3.8,809.0
1738,61060,Margin of Error,Female,26.0,4.3,118.0
1739,61060,Margin of Error,Male,21.0,2.7,136.0
1740,61061,Estimate,Female,301.0,9.6,3151.0
1741,61061,Estimate,Male,230.0,7.1,3218.0
1742,61061,Margin of Error,Female,117.0,3.6,271.0
1743,61061,Margin of Error,Male,115.0,3.5,259.0
1744,61062,Estimate,Female,89.0,8.6,1032.0
1745,61062,Estimate,Male,53.0,5.1,1041.0
1746,61062,Margin of Error,Female,44.0,4.1,181.0
1747,61062,Margin of Error,Male,23.0,2.4,173.0
1748,61063,Estimate,Female,81.0,4.0,2033.0
1749,61063,Estimate,Male,96.0,4.4,2186.0
1750,61063,Margin of Error,Female,57.0,2.9,281.0
1751,61063,Margin of Error,Male,66.0,3.2,338.0
1752,61064,Estimate,Female,400.0,20.8,1921.0
1753,61064,Estimate,Male,327.0,16.3,2006.0
1754,61064,Margin of Error,Female,167.0,8.5,179.0
1755,61064,Margin of Error,Male,144.0,7.1,167.0
1756,61065,Estimate,Female,152.0,3.0,5114.0
1757,61065,Estimate,Male,149.0,2.7,5570.0
1758,61065,Margin of Error,Female,139.0,2.7,456.0
1759,61065,Margin of Error,Male,99.0,1.8,430.0
1760,61067,Estimate,Female,18.0,5.6,319.0
1761,61067,Estimate,Male,25.0,6.7,372.0
1762,61067,Margin of Error,Female,17.0,5.3,85.0
1763,61067,Margin of Error,Male,19.0,5.4,107.0
1764,61068,Estimate,Female,600.0,8.8,6818.0
1765,61068,Estimate,Male,449.0,6.2,7225.0
1766,61068,Margin of Error,Female,204.0,3.0,302.0
1767,61068,Margin of Error,Male,174.0,2.4,292.0
1768,61070,Estimate,Female,131.0,14.6,896.0
1769,61070,Estimate,Male,62.0,8.8,702.0
1770,61070,Margin of Error,Female,63.0,6.7,216.0
1771,61070,Margin of Error,Male,31.0,4.7,141.0
1772,61071,Estimate,Female,1262.0,18.5,6835.0
1773,61071,Estimate,Male,813.0,11.6,7014.0
1774,61071,Margin of Error,Female,350.0,4.8,352.0
1775,61071,Margin of Error,Male,200.0,2.8,396.0
1776,61072,Estimate,Female,351.0,6.1,5774.0
1777,61072,Estimate,Male,183.0,3.5,5295.0
1778,61072,Margin of Error,Female,185.0,3.2,627.0
1779,61072,Margin of Error,Male,101.0,1.9,425.0
1780,61073,Estimate,Female,439.0,4.6,9565.0
1781,61073,Estimate,Male,684.0,6.6,10383.0
1782,61073,Margin of Error,Female,154.0,1.6,497.0
1783,61073,Margin of Error,Male,289.0,2.6,550.0
1784,61074,Estimate,Female,369.0,16.6,2223.0
1785,61074,Estimate,Male,183.0,9.5,1924.0
1786,61074,Margin of Error,Female,150.0,6.6,152.0
1787,61074,Margin of Error,Male,82.0,4.3,148.0
1788,61075,Estimate,Female,48.0,10.2,469.0
1789,61075,Estimate,Male,49.0,8.8,554.0
1790,61075,Margin of Error,Female,26.0,5.5,78.0
1791,61075,Margin of Error,Male,26.0,5.0,87.0
1792,61077,Estimate,Female,0.0,,0.0
1793,61077,Estimate,Male,0.0,,0.0
1794,61077,Margin of Error,Female,12.0,,12.0
1795,61077,Margin of Error,Male,12.0,,12.0
1796,61078,Estimate,Female,44.0,6.5,675.0
1797,61078,Estimate,Male,22.0,3.7,595.0
1798,61078,Margin of Error,Female,27.0,3.7,122.0
1799,61078,Margin of Error,Male,15.0,2.6,102.0
1800,61079,Estimate,Female,5.0,5.7,87.0
1801,61079,Estimate,Male,0.0,0.0,102.0
1802,61079,Margin of Error,Female,9.0,11.2,43.0
1803,61079,Margin of Error,Male,12.0,26.7,57.0
1804,61080,Estimate,Female,562.0,10.7,5259.0
1805,61080,Estimate,Male,574.0,12.2,4694.0
1806,61080,Margin of Error,Female,209.0,4.1,472.0
1807,61080,Margin of Error,Male,292.0,6.1,359.0
1808,61081,Estimate,Female,791.0,7.8,10114.0
1809,61081,Estimate,Male,976.0,9.4,10333.0
1810,61081,Margin of Error,Female,229.0,2.3,305.0
1811,61081,Margin of Error,Male,285.0,2.7,350.0
1812,61084,Estimate,Female,157.0,9.6,1629.0
1813,61084,Estimate,Male,33.0,2.2,1473.0
1814,61084,Margin of Error,Female,94.0,5.4,221.0
1815,61084,Margin of Error,Male,37.0,2.6,219.0
1816,61085,Estimate,Female,207.0,14.0,1482.0
1817,61085,Estimate,Male,110.0,7.4,1490.0
1818,61085,Margin of Error,Female,98.0,6.2,148.0
1819,61085,Margin of Error,Male,42.0,2.7,180.0
1820,61087,Estimate,Female,45.0,6.1,732.0
1821,61087,Estimate,Male,78.0,11.9,657.0
1822,61087,Margin of Error,Female,19.0,2.6,95.0
1823,61087,Margin of Error,Male,38.0,5.1,89.0
1824,61088,Estimate,Female,227.0,7.0,3240.0
1825,61088,Estimate,Male,101.0,3.3,3023.0
1826,61088,Margin of Error,Female,138.0,4.2,270.0
1827,61088,Margin of Error,Male,62.0,2.1,342.0
1828,61089,Estimate,Female,28.0,9.4,297.0
1829,61089,Estimate,Male,32.0,9.9,324.0
1830,61089,Margin of Error,Female,28.0,8.8,69.0
1831,61089,Margin of Error,Male,22.0,6.6,81.0
1832,61091,Estimate,Female,0.0,0.0,38.0
1833,61091,Estimate,Male,0.0,0.0,29.0
1834,61091,Margin of Error,Female,12.0,48.1,42.0
1835,61091,Margin of Error,Male,12.0,55.1,30.0
1836,61101,Estimate,Female,3322.0,33.5,9909.0
1837,61101,Estimate,Male,2447.0,27.0,9060.0
1838,61101,Margin of Error,Female,676.0,5.6,914.0
1839,61101,Margin of Error,Male,628.0,5.9,844.0
1840,61102,Estimate,Female,2452.0,28.7,8551.0
1841,61102,Estimate,Male,2030.0,25.2,8052.0
1842,61102,Margin of Error,Female,393.0,4.2,695.0
1843,61102,Margin of Error,Male,353.0,3.7,584.0
1844,61103,Estimate,Female,2588.0,21.1,12281.0
1845,61103,Estimate,Male,2168.0,20.0,10861.0
1846,61103,Margin of Error,Female,458.0,3.8,736.0
1847,61103,Margin of Error,Male,380.0,3.3,630.0
1848,61104,Estimate,Female,3763.0,40.2,9357.0
1849,61104,Estimate,Male,3514.0,37.1,9477.0
1850,61104,Margin of Error,Female,651.0,6.4,605.0
1851,61104,Margin of Error,Male,523.0,5.3,651.0
1852,61107,Estimate,Female,1750.0,11.3,15503.0
1853,61107,Estimate,Male,1216.0,8.4,14401.0
1854,61107,Margin of Error,Female,368.0,2.3,855.0
1855,61107,Margin of Error,Male,246.0,1.6,982.0
1856,61108,Estimate,Female,2000.0,14.1,14139.0
1857,61108,Estimate,Male,1962.0,13.9,14130.0
1858,61108,Margin of Error,Female,544.0,3.5,1119.0
1859,61108,Margin of Error,Male,606.0,4.1,938.0
1860,61109,Estimate,Female,2565.0,18.7,13741.0
1861,61109,Estimate,Male,1903.0,15.0,12673.0
1862,61109,Margin of Error,Female,695.0,4.4,821.0
1863,61109,Margin of Error,Male,488.0,3.5,647.0
1864,61111,Estimate,Female,1652.0,14.4,11461.0
1865,61111,Estimate,Male,1723.0,15.6,11060.0
1866,61111,Margin of Error,Female,334.0,3.0,493.0
1867,61111,Margin of Error,Male,579.0,5.2,484.0
1868,61112,Estimate,Female,0.0,0.0,54.0
1869,61112,Estimate,Male,0.0,0.0,6.0
1870,61112,Margin of Error,Female,12.0,40.4,41.0
1871,61112,Margin of Error,Male,12.0,100.0,10.0
1872,61114,Estimate,Female,701.0,9.1,7711.0
1873,61114,Estimate,Male,262.0,3.8,6958.0
1874,61114,Margin of Error,Female,306.0,3.7,583.0
1875,61114,Margin of Error,Male,113.0,1.7,672.0
1876,61115,Estimate,Female,1476.0,12.9,11450.0
1877,61115,Estimate,Male,904.0,8.5,10687.0
1878,61115,Margin of Error,Female,446.0,4.0,391.0
1879,61115,Margin of Error,Male,291.0,2.7,389.0
1880,61201,Estimate,Female,3872.0,21.4,18065.0
1881,61201,Estimate,Male,3635.0,21.2,17169.0
1882,61201,Margin of Error,Female,558.0,3.0,517.0
1883,61201,Margin of Error,Male,588.0,3.3,495.0
1884,61230,Estimate,Female,30.0,6.2,487.0
1885,61230,Estimate,Male,11.0,2.6,420.0
1886,61230,Margin of Error,Female,24.0,4.6,94.0
1887,61230,Margin of Error,Male,12.0,2.9,115.0
1888,61231,Estimate,Female,306.0,11.9,2577.0
1889,61231,Estimate,Male,180.0,7.2,2502.0
1890,61231,Margin of Error,Female,107.0,4.1,162.0
1891,61231,Margin of Error,Male,76.0,3.0,181.0
1892,61232,Estimate,Female,19.0,3.0,625.0
1893,61232,Estimate,Male,10.0,1.6,624.0
1894,61232,Margin of Error,Female,20.0,3.1,113.0
1895,61232,Margin of Error,Male,10.0,1.6,128.0
1896,61234,Estimate,Female,37.0,6.7,553.0
1897,61234,Estimate,Male,28.0,4.9,567.0
1898,61234,Margin of Error,Female,24.0,4.2,118.0
1899,61234,Margin of Error,Male,18.0,3.1,115.0
1900,61235,Estimate,Female,50.0,5.2,953.0
1901,61235,Estimate,Male,44.0,5.8,753.0
1902,61235,Margin of Error,Female,31.0,3.2,229.0
1903,61235,Margin of Error,Male,31.0,4.0,140.0
1904,61236,Estimate,Female,7.0,17.5,40.0
1905,61236,Estimate,Male,0.0,0.0,32.0
1906,61236,Margin of Error,Female,12.0,27.1,21.0
1907,61236,Margin of Error,Male,12.0,52.4,15.0
1908,61238,Estimate,Female,70.0,4.9,1440.0
1909,61238,Estimate,Male,78.0,5.3,1479.0
1910,61238,Margin of Error,Female,47.0,3.3,150.0
1911,61238,Margin of Error,Male,41.0,2.7,153.0
1912,61239,Estimate,Female,263.0,40.8,645.0
1913,61239,Estimate,Male,191.0,32.9,580.0
1914,61239,Margin of Error,Female,169.0,18.0,183.0
1915,61239,Margin of Error,Male,111.0,14.8,157.0
1916,61240,Estimate,Female,80.0,3.0,2642.0
1917,61240,Estimate,Male,60.0,1.9,3220.0
1918,61240,Margin of Error,Female,53.0,2.0,234.0
1919,61240,Margin of Error,Male,49.0,1.5,242.0
1920,61241,Estimate,Female,211.0,5.7,3673.0
1921,61241,Estimate,Male,231.0,6.8,3399.0
1922,61241,Margin of Error,Female,119.0,3.3,311.0
1923,61241,Margin of Error,Male,181.0,5.2,306.0
1924,61242,Estimate,Female,16.0,3.0,529.0
1925,61242,Estimate,Male,8.0,1.1,698.0
1926,61242,Margin of Error,Female,19.0,3.6,83.0
1927,61242,Margin of Error,Male,11.0,1.6,102.0
1928,61243,Estimate,Female,4.0,4.2,96.0
1929,61243,Estimate,Male,0.0,0.0,106.0
1930,61243,Margin of Error,Female,5.0,5.6,32.0
1931,61243,Margin of Error,Male,12.0,25.9,35.0
1932,61244,Estimate,Female,1588.0,14.0,11339.0
1933,61244,Estimate,Male,1234.0,12.1,10188.0
1934,61244,Margin of Error,Female,302.0,2.7,482.0
1935,61244,Margin of Error,Male,304.0,2.8,507.0
1936,61250,Estimate,Female,90.0,6.5,1393.0
1937,61250,Estimate,Male,70.0,5.3,1323.0
1938,61250,Margin of Error,Female,46.0,3.4,229.0
1939,61250,Margin of Error,Male,47.0,3.6,216.0
1940,61251,Estimate,Female,6.0,2.7,220.0
1941,61251,Estimate,Male,0.0,0.0,182.0
1942,61251,Margin of Error,Female,9.0,4.1,119.0
1943,61251,Margin of Error,Male,12.0,16.3,73.0
1944,61252,Estimate,Female,203.0,7.7,2643.0
1945,61252,Estimate,Male,128.0,5.0,2545.0
1946,61252,Margin of Error,Female,94.0,3.4,195.0
1947,61252,Margin of Error,Male,65.0,2.5,207.0
1948,61254,Estimate,Female,389.0,7.0,5580.0
1949,61254,Estimate,Male,215.0,3.9,5502.0
1950,61254,Margin of Error,Female,192.0,3.4,313.0
1951,61254,Margin of Error,Male,111.0,2.0,363.0
1952,61256,Estimate,Female,109.0,10.7,1015.0
1953,61256,Estimate,Male,30.0,2.9,1023.0
1954,61256,Margin of Error,Female,81.0,7.4,153.0
1955,61256,Margin of Error,Male,24.0,2.4,163.0
1956,61257,Estimate,Female,139.0,29.3,475.0
1957,61257,Estimate,Male,157.0,26.5,592.0
1958,61257,Margin of Error,Female,114.0,18.3,144.0
1959,61257,Margin of Error,Male,163.0,22.6,218.0
1960,61258,Estimate,Female,34.0,50.0,68.0
1961,61258,Estimate,Male,36.0,36.4,99.0
1962,61258,Margin of Error,Female,40.0,31.6,44.0
1963,61258,Margin of Error,Male,38.0,27.7,58.0
1964,61259,Estimate,Female,13.0,1.9,678.0
1965,61259,Estimate,Male,19.0,3.1,622.0
1966,61259,Margin of Error,Female,22.0,3.3,224.0
1967,61259,Margin of Error,Male,20.0,3.3,161.0
1968,61260,Estimate,Female,173.0,45.1,384.0
1969,61260,Estimate,Male,81.0,22.3,364.0
1970,61260,Margin of Error,Female,115.0,18.7,121.0
1971,61260,Margin of Error,Male,46.0,11.2,80.0
1972,61261,Estimate,Female,40.0,10.9,368.0
1973,61261,Estimate,Male,48.0,12.6,382.0
1974,61261,Margin of Error,Female,24.0,6.4,111.0
1975,61261,Margin of Error,Male,37.0,8.7,112.0
1976,61262,Estimate,Female,11.0,2.2,509.0
1977,61262,Estimate,Male,2.0,0.4,498.0
1978,61262,Margin of Error,Female,12.0,2.4,122.0
1979,61262,Margin of Error,Male,5.0,1.1,117.0
1980,61263,Estimate,Female,34.0,8.6,397.0
1981,61263,Estimate,Male,40.0,11.8,338.0
1982,61263,Margin of Error,Female,34.0,8.3,106.0
1983,61263,Margin of Error,Male,29.0,8.2,70.0
1984,61264,Estimate,Female,451.0,8.3,5422.0
1985,61264,Estimate,Male,476.0,9.5,4985.0
1986,61264,Margin of Error,Female,174.0,3.2,349.0
1987,61264,Margin of Error,Male,145.0,3.0,326.0
1988,61265,Estimate,Female,3201.0,14.7,21753.0
1989,61265,Estimate,Male,2637.0,12.8,20627.0
1990,61265,Margin of Error,Female,650.0,2.9,517.0
1991,61265,Margin of Error,Male,583.0,2.8,435.0
1992,61270,Estimate,Female,297.0,9.0,3287.0
1993,61270,Estimate,Male,220.0,7.2,3069.0
1994,61270,Margin of Error,Female,131.0,4.0,233.0
1995,61270,Margin of Error,Male,102.0,3.3,239.0
1996,61272,Estimate,Female,75.0,11.2,667.0
1997,61272,Estimate,Male,31.0,5.5,560.0
1998,61272,Margin of Error,Female,44.0,7.1,187.0
1999,61272,Margin of Error,Male,21.0,3.7,104.0
2000,61273,Estimate,Female,46.0,3.1,1493.0
2001,61273,Estimate,Male,9.0,0.5,1641.0
2002,61273,Margin of Error,Female,35.0,2.3,121.0
2003,61273,Margin of Error,Male,8.0,0.5,109.0
2004,61274,Estimate,Female,0.0,0.0,123.0
2005,61274,Estimate,Male,14.0,10.4,134.0
2006,61274,Margin of Error,Female,12.0,22.9,43.0
2007,61274,Margin of Error,Male,14.0,11.6,44.0
2008,61275,Estimate,Female,142.0,5.7,2483.0
2009,61275,Estimate,Male,67.0,2.8,2356.0
2010,61275,Margin of Error,Female,73.0,2.8,270.0
2011,61275,Margin of Error,Male,42.0,1.7,246.0
2012,61276,Estimate,Female,8.0,19.0,42.0
2013,61276,Estimate,Male,0.0,0.0,24.0
2014,61276,Margin of Error,Female,13.0,37.9,36.0
2015,61276,Margin of Error,Male,12.0,60.5,26.0
2016,61277,Estimate,Female,125.0,8.0,1559.0
2017,61277,Estimate,Male,63.0,4.1,1534.0
2018,61277,Margin of Error,Female,54.0,3.6,182.0
2019,61277,Margin of Error,Male,32.0,2.2,207.0
2020,61278,Estimate,Female,22.0,10.6,207.0
2021,61278,Estimate,Male,65.0,31.9,204.0
2022,61278,Margin of Error,Female,25.0,12.2,60.0
2023,61278,Margin of Error,Male,70.0,26.3,80.0
2024,61279,Estimate,Female,19.0,3.9,492.0
2025,61279,Estimate,Male,11.0,2.1,528.0
2026,61279,Margin of Error,Female,23.0,4.5,92.0
2027,61279,Margin of Error,Male,13.0,2.4,126.0
2028,61281,Estimate,Female,46.0,3.9,1169.0
2029,61281,Estimate,Male,68.0,5.3,1286.0
2030,61281,Margin of Error,Female,40.0,3.5,167.0
2031,61281,Margin of Error,Male,47.0,3.7,178.0
2032,61282,Estimate,Female,644.0,16.7,3855.0
2033,61282,Estimate,Male,595.0,15.5,3838.0
2034,61282,Margin of Error,Female,240.0,5.9,253.0
2035,61282,Margin of Error,Male,193.0,4.8,265.0
2036,61283,Estimate,Female,70.0,9.0,781.0
2037,61283,Estimate,Male,196.0,22.3,880.0
2038,61283,Margin of Error,Female,37.0,4.6,168.0
2039,61283,Margin of Error,Male,190.0,17.6,253.0
2040,61284,Estimate,Female,10.0,1.2,849.0
2041,61284,Estimate,Male,14.0,1.7,811.0
2042,61284,Margin of Error,Female,11.0,1.3,171.0
2043,61284,Margin of Error,Male,15.0,1.9,147.0
2044,61285,Estimate,Female,28.0,4.0,700.0
2045,61285,Estimate,Male,36.0,4.9,738.0
2046,61285,Margin of Error,Female,22.0,3.2,100.0
2047,61285,Margin of Error,Male,25.0,3.3,98.0
2048,61301,Estimate,Female,835.0,17.5,4773.0
2049,61301,Estimate,Male,658.0,13.8,4757.0
2050,61301,Margin of Error,Female,178.0,3.7,224.0
2051,61301,Margin of Error,Male,167.0,3.5,255.0
2052,61310,Estimate,Female,200.0,10.8,1852.0
2053,61310,Estimate,Male,174.0,9.3,1863.0
2054,61310,Margin of Error,Female,84.0,4.5,162.0
2055,61310,Margin of Error,Male,94.0,4.9,163.0
2056,61311,Estimate,Female,0.0,0.0,188.0
